"Sample_ID","OD","TSSR","BCR"
"neon_m:BARR:BARR_031:A3:2019-06-20T14:40:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:B1:2017-07-09T13:11:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:B1:2018-07-10T12:57:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:B1:2019-06-20T14:06:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:B2:2017-07-09T12:10:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:B2:2018-07-10T13:13:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:B2:2019-06-20T14:25:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:B3:2017-07-09T11:55:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:B3:2018-07-10T13:30:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:B3:2019-06-20T14:41:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:C1:2017-07-09T11:07:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:C1:2018-07-10T12:55:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:C1:2019-06-20T15:02:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:C2:2017-07-09T11:23:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:C2:2018-07-10T13:15:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:C2:2019-06-20T15:10:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_031:C3:2017-07-09T11:38:00Z:71.250241:-156.515833",189,NA,3
"neon_m:BARR:BARR_031:C3:2018-07-10T13:26:00Z:71.250241:-156.515833",190,NA,3
"neon_m:BARR:BARR_031:C3:2019-06-20T14:57:00Z:71.250241:-156.515833",170,NA,3
"neon_m:BARR:BARR_034:A1:2017-07-09T14:17:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:A1:2018-07-10T15:26:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:A1:2019-06-20T16:37:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:A2:2017-07-09T16:18:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:A2:2018-07-10T15:41:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:A2:2019-06-20T16:50:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:A3:2017-07-09T13:42:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:A3:2018-07-10T15:36:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:A3:2019-06-20T16:48:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:B1:2017-07-09T14:48:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:B1:2018-07-10T15:09:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:B1:2019-06-20T16:21:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:B2:2017-07-09T14:34:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:B2:2018-07-10T14:53:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:B2:2019-06-20T15:58:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:B3:2017-07-09T15:40:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:B3:2018-07-10T14:37:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:B3:2019-06-20T15:45:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:C1:2017-07-09T15:00:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:C1:2018-07-10T15:11:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:C1:2019-06-20T16:19:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:C2:2017-07-09T15:14:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:C2:2018-07-10T14:53:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:C2:2019-06-20T16:04:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_034:C3:2017-07-09T15:27:00Z:71.259242:-156.532388",189,NA,3
"neon_m:BARR:BARR_034:C3:2018-07-10T14:40:00Z:71.259242:-156.532388",190,NA,3
"neon_m:BARR:BARR_034:C3:2019-06-20T15:48:00Z:71.259242:-156.532388",170,NA,3
"neon_m:BARR:BARR_035:A1:2017-07-06T11:12:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:A1:2018-07-08T15:08:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:A1:2019-06-21T14:11:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:A2:2017-07-06T11:32:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:A2:2018-07-08T14:52:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:A2:2019-06-21T14:13:00Z:71.247677:-156.552049",171,NA,3
