"Sample_ID","lat.y","lon.y","Shape..","NEAR_FID","NEAR_DIST","TNMFRC","definition","staticOID","Needleleaf_3x3","Needleleaf_5x5","Broadleaf_3x3","Broadleaf_5x5","MixedForest_3x3","MixedForest_5x5","ForestOnly_3x3","ForestOnly_5x5","ForestWetland_3x3","ForestWetland_5x5","Wetland_3x3","Wetland_5x5"
"mnbba:T158R37a:2011-06-30T13:26:0Z:48.4650215220579:-95.3969569970166",48.465022,-95.396957,"Point",13956,1386.586851,"4","Local Road",3905,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T158R37a:2012-06-27T14:3:0Z:48.4650269986439:-95.3969450000101",48.465027,-95.396945,"Point",13956,1387.198162,"4","Local Road",3054,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T133R37a:2012-05-31T13:34:0Z:46.3322020627625:-95.3008768092102",46.332202,-95.300877,"Point",106371,3.416629,"4","Local Road",3042,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T133R37a:2012-05-31T13:48:0Z:46.3375629990475:-95.3008029999369",46.337563,-95.300803,"Point",106048,0.019335,"4","Local Road",4087,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T158R37a:2012-06-27T14:19:0Z:48.469326048171:-95.3948515470174",48.469326,-95.394852,"Point",13956,1865.487306,"4","Local Road",620,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T158R37a:2011-06-30T13:10:0Z:48.469326048171:-95.3948515470174",48.469326,-95.394852,"Point",13956,1865.487306,"4","Local Road",620,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T159R37a:2011-06-30T12:6:0Z:48.5979557402197:-95.4005289449432",48.597956,-95.400529,"Point",133587,0.523268,"4","Local Road",6534,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T136R37a:2012-06-06T12:36:0Z:46.6297263691831:-95.3108687269531",46.629726,-95.310869,"Point",96424,33.144491,"4","Local Road",1080,0,0,0,0,0,0,0,0,4,16,4,16
"mnbba:T126R37a:2009-06-25T10:44:0Z:45.730065671857:-95.2720838474528",45.730066,-95.272084,"Point",507625,2.404783,"4","Local Road",1267,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T138R37a:2010-06-04T10:35:0Z:46.7735810307173:-95.3141824529542",46.773581,-95.314182,"Point",3125,0.617516,"4","Local Road",4116,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T162R37a:2009-07-02T14:1:0Z:48.8575335881526:-95.4069357112392",48.857534,-95.406936,"Point",132148,0.351795,"4","Local Road",6544,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T141R37a:2010-06-04T10:15:0Z:47.035475767042:-95.3224589119973",47.035476,-95.322459,"Point",6070,2.059396,"4","Local Road",5310,0,0,6,20,0,0,6,20,6,20,0,0
"mnbba:T132R37a:2012-05-28T13:41:0Z:46.2635019992048:-95.2894509999364",46.263502,-95.289451,"Point",97954,1.189232,"4","Local Road",5571,0,0,3,10,0,0,3,10,3,10,0,0
"mnbba:T130R37a:2009-06-30T13:42:0Z:46.0998562751205:-95.2813107607573",46.099856,-95.281311,"Point",428884,0.613976,"4","Local Road",860,0,0,0,1,0,0,0,1,0,1,0,0
"mnbba:T138R37a:2010-06-04T10:14:0Z:46.7845489152417:-95.3098574999381",46.784549,-95.309857,"Point",8624,0.472247,"4","Local Road",1523,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T129R37a:2009-06-30T12:35:0Z:46.0020472374132:-95.2767694991934",46.002047,-95.276769,"Point",425143,0.966961,"4","Local Road",782,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T129R37a:2009-06-30T12:53:0Z:46.0129832634968:-95.2766428796505",46.012983,-95.276643,"Point",424170,0.964437,"4","Local Road",2796,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T151R37a:2012-06-27T14:30:0Z:47.9206495997289:-95.3579622879262",47.92065,-95.357962,"Point",34803,8.597749,"4","Local Road",1336,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T128R37a:2010-06-28T12:2:0Z:45.9183057850136:-95.2714344127217",45.918306,-95.271434,"Point",426357,0.851063,"4","Local Road",1234,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T139R37a:2010-06-02T10:52:0Z:46.8654553247136:-95.3107032180138",46.865455,-95.310703,"Point",1617,10.185305,"4","Local Road",1464,0,2,3,6,0,5,3,13,3,13,0,0
"mnbba:T130R37a:2009-06-30T13:59:0Z:46.0782697035135:-95.2775591943776",46.07827,-95.277559,"Point",425263,7.809051,"4","Local Road",3696,0,0,6,14,0,0,6,14,6,14,0,0
"mnbba:T154R37c:2012-07-03T12:15:0Z:48.1218054690693:-95.3649210279708",48.121805,-95.364921,"Point",11007,2.94879,"3","Local Connecting Road",275,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T159R37a:2011-06-30T11:54:0Z:48.5979803826929:-95.3866196799336",48.59798,-95.38662,"Point",133587,0.606792,"4","Local Road",6093,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T128R37a:2009-06-30T11:37:0Z:45.9183091407043:-95.2689133205632",45.918309,-95.268913,"Point",426354,0.538676,"4","Local Road",5071,0,0,0,2,2,3,2,5,2,5,0,0
"mnbba:T129R37a:2009-06-30T12:18:0Z:45.9899645210234:-95.2711365189825",45.989965,-95.271137,"Point",424623,1.005994,"4","Local Road",5291,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T132R37a:2012-05-28T13:25:0Z:46.244592999104:-95.2807090000343",46.244593,-95.280709,"Point",100094,7.099267,"4","Local Road",4667,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T140R37a:2010-06-03T11:15:0Z:46.9507911532359:-95.3100778819801",46.950791,-95.310078,"Point",7243,0.453846,"4","Local Road",5979,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T140R37a:2010-06-03T11:33:0Z:46.9656160689504:-95.3099276059848",46.965616,-95.309928,"Point",7079,1.399432,"4","Local Road",5092,2,5,1,3,0,3,3,11,6,20,3,9
"mnbba:T128R37a:2010-06-28T12:16:0Z:45.9332970742923:-95.2659977856664",45.933297,-95.265998,"Point",424093,3.618575,"4","Local Road",314,0,0,1,3,0,0,1,3,1,3,0,0
"mnbba:T128R37a:2009-06-30T11:54:0Z:45.9332970742923:-95.2659977856664",45.933297,-95.265998,"Point",424093,3.618575,"4","Local Road",314,0,0,1,3,0,0,1,3,1,3,0,0
"mnbba:T131R37a:2012-05-28T12:58:0Z:46.1696009986755:-95.2746039999133",46.169601,-95.274604,"Point",96694,7.908068,"4","Local Road",4245,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T155R37a:2012-06-27T13:40:0Z:48.2516099985323:-95.3647399999939",48.25161,-95.36474,"Point",11267,947.667067,"4","Local Road",3526,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T162R37a:2009-07-02T13:48:0Z:48.8575614501291:-95.3930705576695",48.857561,-95.393071,"Point",133882,3.144952,"4","Local Road",5684,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T142R37a:2010-06-02T10:36:0Z:47.1399599991289:-95.3145899999201",47.13996,-95.31459,"Point",2195,8.48325,"3","Local Connecting Road",3681,0,0,5,18,0,0,5,18,5,18,0,0
"mnbba:T149R34a:2012-06-23T13:21:0Z:47.7451569990097:-95.3403610000219",47.745157,-95.340361,"Point",32652,4.644063,"4","Local Road",6628,0,0,0,2,0,0,0,2,3,12,3,10
"mnbba:T155R37a:2012-06-27T13:56:0Z:48.2520819988645:-95.3614999999416",48.252082,-95.3615,"Point",11267,783.624363,"4","Local Road",3338,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T140R37a:2010-06-03T11:50:0Z:46.9775934487409:-95.3041585589159",46.977593,-95.304159,"Point",1054,2.621395,"4","Local Road",798,0,0,6,20,0,0,6,20,6,20,0,0
"mnbba:T162R37a:2010-06-09T10:41:0Z:48.8575611081337:-95.3891846559984",48.857561,-95.389185,"Point",133882,4.802257,"4","Local Road",1173,0,0,0,0,0,0,0,0,0,2,0,2
"mnbba:T134R37a:2012-05-31T15:7:0Z:46.4250524970356:-95.2800498024292",46.425052,-95.28005,"Point",94809,1.613418,"4","Local Road",5075,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T154R37b:2012-07-03T11:45:0Z:48.1217417669515:-95.3520258889607",48.121742,-95.352026,"Point",11007,5.22029,"3","Local Connecting Road",3718,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T137R37a:2010-06-04T13:1:0Z:46.7038215341866:-95.2879646079561",46.703822,-95.287965,"Point",99487,6.333235,"4","Local Road",3421,0,0,0,7,0,0,0,7,6,20,6,13
"mnbba:T163R37a:2009-07-03T10:50:0Z:48.9300015633627:-95.3875479483279",48.930002,-95.387548,"Point",130246,13.41542,"4","Local Road",5010,0,0,0,0,0,0,0,0,4,11,4,11
"mnbba:T135R37a:2012-06-06T11:19:0Z:46.5298269988897:-95.2800299999383",46.529827,-95.28003,"Point",108320,0.606932,"4","Local Road",3622,0,0,6,17,0,0,6,17,6,17,0,0
"mnbba:T135R37a:2012-06-06T11:35:0Z:46.5412195416311:-95.280038920672",46.54122,-95.280039,"Point",104552,0.759332,"4","Local Road",4248,0,0,2,5,0,0,2,5,2,7,0,2
"mnbba:T149R37a:2012-06-23T11:1:0Z:47.7460389986277:-95.3312039999506",47.746039,-95.331204,"Point",32924,1.631004,"4","Local Road",3654,0,3,6,16,0,0,6,19,6,19,0,0
"mnbba:T163R37a:2010-06-09T11:13:0Z:48.959428398289:-95.3871905130106",48.959428,-95.387191,"Point",134474,47.322214,"4","Local Road",4369,0,0,0,0,0,0,0,0,9,19,9,19
"mnbba:T163R37a:2009-07-03T10:27:0Z:48.9444417041238:-95.3862293450254",48.944442,-95.386229,"Point",130970,2.835,"4","Local Road",6326,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T161R37a:2009-07-02T12:26:0Z:48.7816156563871:-95.3775571761433",48.781616,-95.377557,"Point",130714,142.65792,"4","Local Road",5457,2,5,0,0,0,2,2,7,5,18,3,11
"mnbba:T161R37a:2009-07-02T12:9:0Z:48.7708443273291:-95.3769455825936",48.770844,-95.376946,"Point",132285,14.256616,"4","Local Road",1378,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T157R37a:2012-06-27T13:15:0Z:48.4521529992581:-95.361500000048",48.452153,-95.3615,"Point",13956,35.040234,"4","Local Road",5148,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T162R37a:2010-06-09T10:25:0Z:48.8576578918224:-95.3775452269995",48.857658,-95.377545,"Point",133882,1.069229,"4","Local Road",1172,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T161R37a:2009-07-02T12:45:0Z:48.7788233045906:-95.3737904718425",48.778823,-95.37379,"Point",133208,0.384591,"4","Local Road",6521,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T151R37a:2012-06-27T14:15:0Z:47.9206609996539:-95.3331248650089",47.920661,-95.333125,"Point",34803,9.146473,"4","Local Road",3114,0,0,0,6,0,0,0,6,6,20,6,14
"mnbba:T162R37a:2009-07-02T13:33:0Z:48.8576633206468:-95.372522874449",48.857663,-95.372523,"Point",133882,1.295182,"4","Local Road",6324,0,0,0,0,0,0,0,0,6,16,6,16
"mnbba:T162R37a:2010-06-09T10:11:0Z:48.8576819940645:-95.37244699205",48.857682,-95.372447,"Point",133882,0.719606,"4","Local Road",3373,0,0,0,0,0,0,0,0,5,15,5,15
"mnbba:T103R36a:2010-06-16T11:46:0Z:43.7290862563809:-95.1544730584283",43.729086,-95.154473,"Point",222370,7.814646,"4","Local Road",3007,0,0,0,0,0,0,0,0,0,2,0,2
"mnbba:T101R36a:2010-06-16T12:58:0Z:43.5876064865845:-95.1489242396845",43.587606,-95.148924,"Point",222532,9.166648,"4","Local Road",4414,0,0,0,0,0,0,0,0,2,13,2,13
"mnbba:T157R37a:2012-06-27T13:28:0Z:48.452371998537:-95.3451079999084",48.452372,-95.345108,"Point",13956,4.649344,"4","Local Road",5201,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T105R36a:2010-06-17T11:0:0Z:43.8986719321685:-95.1588148970016",43.898672,-95.158815,"Point",184167,2.746717,"4","Local Road",3670,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T102R36a:2010-06-16T12:10:0Z:43.6454475325254:-95.1480621647145",43.645448,-95.148062,"Point",222299,0.596929,"4","Local Road",1676,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T103R36a:2010-06-16T11:33:0Z:43.7469550932547:-95.1504506471026",43.746955,-95.150451,"Point",222959,2.202881,"4","Local Road",3327,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T156R37a:2012-06-27T11:45:0Z:48.3266269990476:-95.3356800000451",48.326627,-95.33568,"Point",10295,1.901691,"4","Local Road",4900,0,0,0,0,0,0,0,0,6,15,6,15
"mnbba:T156R37a:2012-06-27T11:30:0Z:48.3344459990743:-95.3356149999656",48.334446,-95.335615,"Point",10295,1.089348,"4","Local Road",1504,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T156R37a:2012-06-27T11:16:0Z:48.3393569987581:-95.3356710000207",48.339357,-95.335671,"Point",10295,6.150924,"4","Local Road",1795,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T163R37a:2009-07-03T10:3:0Z:48.9399821871967:-95.3590999334772",48.939982,-95.3591,"Point",597103,2.461613,"4","Local Road",3774,0,0,0,0,0,0,0,0,6,16,6,16
"mnbba:T163R37a:2010-06-09T11:51:0Z:48.9400270704919:-95.3589912789041",48.940027,-95.358991,"Point",597103,0.203551,"4","Local Road",5459,0,0,0,0,0,0,0,0,6,16,6,16
"mnbba:T163R37a:2010-06-09T11:37:0Z:48.9431022208712:-95.3577568389149",48.943102,-95.357757,"Point",597103,1.701172,"4","Local Road",264,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T103R36a:2010-06-16T11:20:0Z:43.7468510961328:-95.1441439977727",43.746851,-95.144144,"Point",221727,3.910194,"4","Local Road",320,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T159R37a:2011-06-30T11:35:0Z:48.6211452807564:-95.3425236609565",48.621145,-95.342524,"Point",76742,2.08645,"4","Local Road",2281,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T111R36a:2009-06-29T11:47:0Z:44.4349906569109:-95.1684221820037",44.434991,-95.168422,"Point",297618,0.564061,"4","Local Road",1353,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T110R36a:2009-06-25T10:13:0Z:44.3544514184749:-95.1634195689118",44.354451,-95.16342,"Point",293263,2.191042,"4","Local Road",4663,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T160R37a:2011-06-28T10:25:0Z:48.6886991457088:-95.3426147719853",48.688699,-95.342615,"Point",74892,11.535684,"4","Local Road",3143,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T101R36a:2010-06-16T13:15:0Z:43.571201612241:-95.1350096785699",43.571202,-95.13501,"Point",223540,0.576727,"4","Local Road",5747,0,0,0,0,1,5,1,5,1,5,0,0
"mnbba:T160R37a:2011-06-28T10:6:0Z:48.6957137088942:-95.3426823300114",48.695714,-95.342682,"Point",600803,6.344242,"4","Local Road",1514,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T160R37a:2011-06-28T10:46:0Z:48.7021362590832:-95.3427000160123",48.702136,-95.3427,"Point",600803,4.445219,"4","Local Road",2524,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T101R36a:2010-06-16T13:27:0Z:43.5680343176388:-95.1343943025887",43.568034,-95.134394,"Point",221440,48.079484,"4","Local Road",778,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T163R36c:2012-06-25T9:55:0Z:48.9143299990883:-95.3520799999253",48.91433,-95.35208,"Point",130218,63.969934,"4","Local Road",2945,0,0,0,0,0,0,0,0,0,4,0,4
"mnbba:T112R36a:2009-06-29T11:3:0Z:44.5212437245278:-95.1640440325925",44.521244,-95.164044,"Point",292960,44.178465,"4","Local Road",205,0,0,0,1,0,0,0,1,3,8,3,7
"mnbba:T106R36a:2010-06-18T11:15:0Z:44.0161198972233:-95.1404148312865",44.01612,-95.140415,"Point",181485,41.019192,"4","Local Road",2863,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T120R36a:2011-06-15T10:15:0Z:45.2230299025314:-95.1850675457297",45.22303,-95.185068,"Point",226205,50.228764,"4","Local Road",513,0,0,0,0,0,0,0,0,1,6,1,6
"mnbba:T106R36a:2010-06-18T11:4:0Z:44.0129642706339:-95.1398277841832",44.012964,-95.139828,"Point",181485,3.825842,"4","Local Road",3478,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T109R36a:2009-06-25T11:4:0Z:44.2505774643341:-95.1483201078692",44.250577,-95.14832,"Point",292910,0.12841,"4","Local Road",668,0,0,0,0,0,0,0,0,1,2,1,2
"mnbba:T109R36a:2009-06-25T10:52:0Z:44.2556190531867:-95.1480777831903",44.255619,-95.148078,"Point",298084,12.268029,"4","Local Road",878,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T108R36a:2009-06-25T13:22:0Z:44.152327532637:-95.1417598139071",44.152328,-95.14176,"Point",183905,50.212164,"4","Local Road",4511,0,0,0,0,0,0,0,0,2,9,2,9
"mnbba:T105R36a:2010-06-17T10:45:0Z:43.9057293575466:-95.1325206700017",43.905729,-95.132521,"Point",181183,3.660046,"4","Local Road",3898,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T119R36a:2011-06-15T10:8:0Z:45.1415328529013:-95.176469775963",45.141533,-95.17647,"Point",232313,0.52161,"4","Local Road",3115,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T110R36a:2009-06-24T11:49:0Z:44.3642999008346:-95.1473383676937",44.3643,-95.147338,"Point",297595,1.177419,"4","Local Road",3034,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T110R36a:2009-06-24T12:2:0Z:44.3596147069579:-95.1471538422398",44.359615,-95.147154,"Point",293809,9.600417,"4","Local Road",1581,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T119R36a:2011-06-15T9:57:0Z:45.1450222792292:-95.1758774628039",45.145022,-95.175877,"Point",228777,23.133824,"4","Local Road",510,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T113R36a:2012-05-28T10:41:0Z:44.5995369993872:-95.1536500000536",44.599537,-95.15365,"Point",297481,1.716429,"4","Local Road",2520,0,1,0,0,0,0,0,1,0,1,0,0
"mnbba:T125R36a:2009-06-25T12:14:0Z:45.6501674574987:-95.1927705937665",45.650167,-95.192771,"Point",508105,0.298604,"4","Local Road",87,0,0,0,0,0,0,0,0,4,11,4,11
"mnbba:T105R36a:2010-06-17T10:25:0Z:43.9057207057088:-95.1271905580187",43.905721,-95.127191,"Point",181183,1.546979,"4","Local Road",6008,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T106R36a:2010-06-18T10:52:0Z:44.006947198925:-95.129668136204",44.006947,-95.129668,"Point",181902,8.036682,"4","Local Road",4705,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T102R36a:2010-06-16T12:24:0Z:43.6452260841709:-95.1149409362717",43.645226,-95.114941,"Point",222926,12.641459,"4","Local Road",2600,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T116R36a:2012-05-28T13:34:0Z:44.8792099992034:-95.1588919999719",44.87921,-95.158892,"Point",307193,1.018965,"4","Local Road",266,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T116R36a:2012-05-28T13:49:0Z:44.8826159987138:-95.1589699999299",44.882616,-95.15897,"Point",307193,0.088061,"4","Local Road",2253,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T104R36a:2010-06-16T10:30:0Z:43.8194981443359:-95.1201281384433",43.819498,-95.120128,"Point",223016,0.785803,"4","Local Road",1017,0,0,1,7,0,0,1,7,1,7,0,0
"mnbba:T163R36c:2012-06-25T9:40:0Z:48.9306159989776:-95.3277389999499",48.930616,-95.327739,"Point",134868,4.06361,"4","Local Road",3773,0,0,0,0,0,0,0,0,0,1,0,1
"mnbba:T119R36a:2011-06-15T10:20:0Z:45.1312281288649:-95.1678225679145",45.131228,-95.167823,"Point",230321,33.86813,"4","Local Road",895,0,0,0,0,0,0,0,0,3,10,3,10
"mnbba:T111R36a:2009-06-29T11:31:0Z:44.4272751180111:-95.1414685924888",44.427275,-95.141469,"Point",293555,0.002298,"4","Local Road",4550,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T127R36a:2009-06-24T12:35:0Z:45.8240940868881:-95.1939796717305",45.824094,-95.19398,"Point",429713,0.259332,"4","Local Road",1911,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T113R36a:2012-05-28T10:26:0Z:44.5975259987162:-95.1469679999361",44.597526,-95.146968,"Point",294229,2.753307,"4","Local Road",5671,0,0,5,14,0,0,5,14,5,14,0,0
"mnbba:T108R36a:2009-06-25T14:0:0Z:44.1933180771609:-95.1319474508708",44.193318,-95.131947,"Point",185495,44.408324,"4","Local Road",3701,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T121R36a:2011-06-16T10:52:0Z:45.2886323253556:-95.1725317501777",45.288632,-95.172532,"Point",234059,47.975381,"4","Local Road",3678,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T108R36a:2009-06-25T13:49:0Z:44.1901370550117:-95.1312760534737",44.190137,-95.131276,"Point",185495,1.608772,"4","Local Road",865,0,0,0,0,0,0,0,0,5,15,5,15
"mnbba:T104R36a:2010-06-16T10:42:0Z:43.8146796864374:-95.1173933046353",43.81468,-95.117393,"Point",221629,3.447805,"4","Local Road",5536,0,0,0,0,0,0,0,0,2,5,2,5
"mnbba:T158R36a:2012-06-28T9:53:0Z:48.5307829993247:-95.3064280000641",48.530783,-95.306428,"Point",12091,1.56046,"4","Local Road",6900,3,12,0,0,0,0,3,12,4,17,1,5
"mnbba:T158R36a:2011-06-30T10:41:0Z:48.5307699244984:-95.3063401579851",48.53077,-95.30634,"Point",12091,2.997975,"4","Local Road",3052,3,10,0,0,0,0,3,10,5,18,2,8
"mnbba:T152R36c:2012-06-29T11:15:0Z:47.9398963777728:-95.2782048749326",47.939896,-95.278205,"Point",36383,2.337841,"3","Local Connecting Road",1532,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T158R36a:2011-06-30T10:54:0Z:48.525925939058:-95.304305869931",48.525926,-95.304306,"Point",12091,3.203247,"4","Local Road",6427,0,0,0,0,0,0,0,0,5,18,5,18
"mnbba:T158R36a:2012-06-28T10:6:0Z:48.5259249987771:-95.3042679999803",48.525925,-95.304268,"Point",12091,0.593228,"4","Local Road",2438,0,0,0,0,0,0,0,0,5,18,5,18
"mnbba:T111R36a:2009-06-29T11:20:0Z:44.427644460309:-95.1370781325139",44.427644,-95.137078,"Point",296108,44.828584,"4","Local Road",5885,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T124R36a:2011-06-14T11:15:0Z:45.5850852552397:-95.1804314830473",45.585085,-95.180431,"Point",505866,3.130708,"4","Local Road",3599,0,0,0,0,0,0,0,0,2,11,2,11
"mnbba:T158R36a:2011-06-30T11:7:0Z:48.5220924746258:-95.3033989480062",48.522092,-95.303399,"Point",12091,3.722342,"4","Local Road",1509,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T158R36a:2012-06-28T10:21:0Z:48.5220924746258:-95.3033989480062",48.522092,-95.303399,"Point",12091,3.722342,"4","Local Road",1509,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T152R36c:2012-06-29T11:30:0Z:47.9509094449221:-95.2764443243855",47.950909,-95.276444,"Point",36383,3.245259,"3","Local Connecting Road",6915,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T113R36a:2012-05-28T10:11:0Z:44.5931549987792:-95.1410919999225",44.593155,-95.141092,"Point",299117,8.278832,"4","Local Road",922,0,0,1,5,0,0,1,5,1,5,0,0
"mnbba:T118R36a:2012-05-29T12:55:0Z:45.0224249993055:-95.1565160000166",45.022425,-95.156516,"Point",225292,5.524115,"4","Local Road",4276,0,0,0,0,0,0,0,0,4,11,4,11
"mnbba:T152R36c:2012-06-29T11:45:0Z:47.9572325841269:-95.2756567769842",47.957233,-95.275657,"Point",36383,4.80607,"3","Local Connecting Road",6452,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T107R36a:2009-06-26T12:42:0Z:44.0941238736191:-95.121957778329",44.094124,-95.121958,"Point",183527,43.533526,"4","Local Road",6258,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T123R36a:2011-06-14T10:41:0Z:45.469265374062:-95.172940157034",45.469265,-95.17294,"Point",506436,3.425973,"4","Local Road",757,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T123R36a:2011-06-14T10:20:0Z:45.4784992977928:-95.1729761999648",45.478499,-95.172976,"Point",506439,2.520127,"4","Local Road",6804,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T128R36a:2009-06-26T10:40:0Z:45.9035696281136:-95.1892567021822",45.90357,-95.189257,"Point",430014,0.79263,"4","Local Road",2605,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T102R36a:2010-06-16T12:37:0Z:43.6452058833927:-95.1049519479273",43.645206,-95.104952,"Point",224305,0.1826,"4","Local Road",3610,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T121R36a:2011-06-16T10:38:0Z:45.3115490818292:-95.1655695782167",45.311549,-95.16557,"Point",227762,4.03606,"4","Local Road",3170,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T126R36a:2009-06-25T14:0:0Z:45.732111089321:-95.1810440764036",45.732111,-95.181044,"Point",506048,0.392341,"4","Local Road",5114,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T130R36a:2009-06-26T13:41:0Z:46.1064618547135:-95.1955741399337",46.106462,-95.195574,"Point",428889,0.121118,"4","Local Road",4930,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T104R36a:2010-06-16T10:57:0Z:43.8045151178096:-95.1090388925882",43.804515,-95.109039,"Point",222111,2.720616,"4","Local Road",6601,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T124R36a:2011-06-14T11:1:0Z:45.576137178854:-95.1723527838392",45.576137,-95.172353,"Point",506038,42.649765,"4","Local Road",1424,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T121R36a:2011-06-16T10:25:0Z:45.3119016393475:-95.1610131633851",45.311902,-95.161013,"Point",226733,39.240002,"4","Local Road",6706,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T114R36a:2012-05-28T11:22:0Z:44.6817929986908:-95.1373389999547",44.681793,-95.137339,"Point",306713,1.667527,"4","Local Road",6514,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T114R36a:2012-05-28T11:36:0Z:44.6851149990796:-95.1373629999686",44.685115,-95.137363,"Point",306713,0.334899,"4","Local Road",484,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T125R36a:2009-06-25T12:32:0Z:45.6499339072566:-95.1722054340231",45.649934,-95.172205,"Point",508105,0.419009,"4","Local Road",2347,0,0,2,5,0,0,2,5,3,10,1,5
"mnbba:T115R36a:2012-05-28T12:28:0Z:44.7750049990435:-95.1387139999839",44.775005,-95.138714,"Point",303092,1.71505,"4","Local Road",2074,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T134R36a:2011-06-04T12:32:0Z:46.4269605089589:-95.2023319699548",46.426961,-95.202332,"Point",99906,1.850116,"4","Local Road",1794,0,0,0,0,0,0,0,0,0,0,0,0
